8212,6450,3.5828042052669926,5,4,5,5,5,5,4,4,5,4,3.4444444444444446,4.177464788732395,5
8212,7024,3.5828042052669926,3,1,3,4,4,2,3,5,4,4,3.4444444444444446,2.6315789473684212,2
8212,7160,3.5828042052669926,3,5,5,4,3,5,5,4,3,4,3.4444444444444446,3.69811320754717,4
8212,7594,3.5828042052669926,1,4,5,2,5,5,5,4,2,4,3.4444444444444446,4.142857142857143,4
8212,7695,3.5828042052669926,4,4,5,5,5,4,3,5,3,4,3.4444444444444446,4.260416666666667,1
8212,7782,3.5828042052669926,1,5,2,2,1,4,2,3,4,4,3.4444444444444446,2.4444444444444446,3
8212,8574,3.5828042052669926,4,5,5,2,3,4,3,4,5,5,3.4444444444444446,3.27027027027027,4
8212,13614,3.5828042052669926,5,3,5,5,4,3,5,1,4,3,3.4444444444444446,4.088426527958387,4
8212,14670,3.5828042052669926,4,2,5,4,2,1,4,4,3,3,3.4444444444444446,3.6688741721854305,3
8212,14815,3.5828042052669926,4,4,3,5,3,4,3,3,3,4,3.4444444444444446,3.9805825242718447,4
8212,14890,3.5828042052669926,4,5,3,2,4,4,3,1,5,5,3.4444444444444446,3.2870967741935484,5
8212,15058,3.5828042052669926,3,3,3,2,2,3,3,1,4,5,3.4444444444444446,3.553872053872054,3
8212,15137,3.5828042052669926,5,3,2,4,5,4,5,3,1,3,3.4444444444444446,3.55,4
8212,15677,3.5828042052669926,5,5,2,3,5,4,4,5,4,5,3.4444444444444446,3.518987341772152,3
8212,15718,3.5828042052669926,4,1,3,2,3,2,3,4,4,3,3.4444444444444446,2.6666666666666665,4
8212,16045,3.5828042052669926,4,5,5,4,3,4,4,4,4,2,3.4444444444444446,3.9166666666666665,4
8212,16477,3.5828042052669926,3,4,3.0,3.0,3.0,4,3,2,3,4,3.4444444444444446,3.0,2
8212,16532,3.5828042052669926,3,4,4,3,5,3,3,1,4,3,3.4444444444444446,3.6447876447876446,4
8212,17555,3.5828042052669926,3,4,4,3,3,5,3,5,4,4,3.4444444444444446,3.5081967213114753,4
8212,17671,3.5828042052669926,5,5,4,5,5,3,5,3,4,4,3.4444444444444446,3.788235294117647,4
8212,17709,3.5828042052669926,3,1,4,3,3,3,3,4,4,4,3.4444444444444446,3.9017857142857144,3
8212,17762,3.5828042052669926,5,3,4,5,3,3,4,3,3,4,3.4444444444444446,3.5846153846153848,4
10380,4972,3.5828042052669926,4,3,3,3,4,3,3,5,3,3,3.3333333333333335,3.416555407209613,3
10380,5518,3.5828042052669926,3,4,4,3,4,2,5,4,3,3,3.3333333333333335,3.9130434782608696,3
10380,5562,3.5828042052669926,4,3,5,4,4,2,3,5,4,3,3.3333333333333335,3.880952380952381,3
10380,5939,3.5828042052669926,3,2,3,3,5,3,5,3,3,3,3.3333333333333335,3.480769230769231,3
10380,6133,3.5828042052669926,4,4,2,2,5,3,3,5,3,4,3.3333333333333335,3.5714285714285716,2
10380,6339,3.5828042052669926,4,5,5,5,4,3,3,3,3,3,3.3333333333333335,3.782978723404255,4
10380,6450,3.5828042052669926,3,3,5,5,4,3,5,3,4,4,3.3333333333333335,4.177464788732395,4
10380,7302,3.5828042052669926,5,5,5,4,5,3,5,3,2,3,3.3333333333333335,4.461538461538462,3
10380,13614,3.5828042052669926,3,5,3,5,5,5,3,3,3,3,3.3333333333333335,4.088426527958387,3
10380,15272,3.5828042052669926,5,3,4,3,3,3,3,2,3,5,3.3333333333333335,2.871794871794872,4
10380,15755,3.5828042052669926,4,5,4,4,5,3,3,3,3,4,3.3333333333333335,3.887410440122825,5
10380,15956,3.5828042052669926,4,3,4,2,4,3,2,3,5,3,3.3333333333333335,3.4489795918367347,3
10380,16532,3.5828042052669926,4,4,4,3,5,3,2,5,3,4,3.3333333333333335,3.6447876447876446,3
10380,16565,3.5828042052669926,4,3,4,2,4,5,3,3,3,4,3.3333333333333335,3.43424317617866,3
10380,16879,3.5828042052669926,3,3,4,4,5,5,3,3,3,4,3.3333333333333335,3.738095238095238,3
10380,17671,3.5828042052669926,4,4,3,3,4,3,4,3,2,3,3.3333333333333335,3.788235294117647,4
10380,17709,3.5828042052669926,5,3,4,5,4,5,3,3,3,3,3.3333333333333335,3.9017857142857144,4
10380,17762,3.5828042052669926,4,3,3,2,4,3,3,4,5,3,3.3333333333333335,3.5846153846153848,3
11452,4721,3.5828042052669926,5,4,4,5,4,3,4,5,4,4,4.083333333333333,4.17948717948718,5
11452,4869,3.5828042052669926,4,4,3,4,4,5,5,5,4,4,4.083333333333333,3.1904761904761907,3
11452,5518,3.5828042052669926,4,4,5,4,3,4,4,5,4,4,4.083333333333333,3.9130434782608696,4
11452,6029,3.5828042052669926,5,3,5,5,3,3,4,3,4,5,4.083333333333333,4.024079320113314,4
11452,6240,3.5828042052669926,4,4,4,3,4,3,3,4,4,4,4.083333333333333,3.92057761732852,4
11452,6723,3.5828042052669926,4,5,5,3,1,5,3,4,5,4,4.083333333333333,3.857142857142857,5
11452,7027,3.5828042052669926,5,5,5.0,5.0,5.0,5,3,5,5,4,4.083333333333333,5.0,5
11452,8168,3.5828042052669926,4,5,3,3,3,4,4,5,4,3,4.083333333333333,3.566666666666667,5
11452,15563,3.5828042052669926,3,3,4,2,3,3,4,4,4,4,4.083333333333333,3.4926108374384235,3
11452,16879,3.5828042052669926,1,2,4,3,3,3,4,4,4,4,4.083333333333333,3.738095238095238,3
11452,17578,3.5828042052669926,3,4,3,3,4,4,5,4,4,4,4.083333333333333,3.445945945945946,4
11452,17671,3.5828042052669926,4,5,3,4,3,4,4,3,4,4,4.083333333333333,3.788235294117647,4
12278,5939,3.5828042052669926,4,5,4,4,1,4.0,4.0,4.0,4.0,4.0,4.0,3.480769230769231,4
13461,4721,3.5828042052669926,4,5,4,4,4,4,1,2,3,3,2.6666666666666665,4.17948717948718,3
13461,5589,3.5828042052669926,4,2,4,3,2,3,1,2,3,3,2.6666666666666665,3.0697674418604652,3
13461,5650,3.5828042052669926,5,4,4,2,1,4,3,1,3,3,2.6666666666666665,3.660377358490566,2
13461,5875,3.5828042052669926,1,4,3,4,3,3,3,3,3,3,2.6666666666666665,3.696969696969697,3
13461,5939,3.5828042052669926,5,1,3,2,4,3,3,3,1,3,2.6666666666666665,3.480769230769231,2
13461,6029,3.5828042052669926,5,5,3,5,4,3,1,3,3,3,2.6666666666666665,4.024079320113314,4
13461,7160,3.5828042052669926,2,3,2,3,3,4,3,3,3,3,2.6666666666666665,3.69811320754717,1
13461,7356,3.5828042052669926,3,2,3,4,4,3,3,2,3,3,2.6666666666666665,3.3773584905660377,1
13461,7645,3.5828042052669926,5,3,4,4,4,3,3,3,3,3,2.6666666666666665,3.711340206185567,3
13461,13614,3.5828042052669926,5,2,5,2,4,3,3,4,2,3,2.6666666666666665,4.088426527958387,3
13461,14670,3.5828042052669926,5,4,5,3,4,3,2,3,3,1,2.6666666666666665,3.6688741721854305,3
13461,14712,3.5828042052669926,5,3,5,5,4,2,3,3,3,3,2.6666666666666665,3.2873563218390807,3
13461,15481,3.5828042052669926,2,3,5,4,2,3,1,3,3,2,2.6666666666666665,3.0135135135135136,3
13461,15563,3.5828042052669926,4,3,3,4,3,3,3,2,3,3,2.6666666666666665,3.4926108374384235,3
13461,15902,3.5828042052669926,5,1,4,4,1,3,3,2,3,3,2.6666666666666665,4.093896713615023,2
13461,16879,3.5828042052669926,5,4,2,4,5,2,3,3,3,3,2.6666666666666665,3.738095238095238,3
13461,17671,3.5828042052669926,4,4,5,4,5,3,4,1,3,3,2.6666666666666665,3.788235294117647,3
13461,17709,3.5828042052669926,4,5,4,4,3,3,3,3,3,2,2.6666666666666665,3.9017857142857144,3
15116,5939,3.5828042052669926,2,3,3,4,5,3,4,2,3.25,3.25,3.25,3.480769230769231,4
15116,15563,3.5828042052669926,2,3,3,3,4,3,4,4,3.25,3.25,3.25,3.4926108374384235,2
15116,15755,3.5828042052669926,5,3,5,3,4,3,4,2,3.25,3.25,3.25,3.887410440122825,4
15116,16879,3.5828042052669926,4,2,3,4,5,4,4,2,3.25,3.25,3.25,3.738095238095238,3
15366,15755,3.5828042052669926,3,4,3,4,4,4,3.5,3.5,3.5,3.5,3.5,3.887410440122825,3
15366,16879,3.5828042052669926,4,5,3,4,4,3,3.5,3.5,3.5,3.5,3.5,3.738095238095238,4
17200,6029,3.5828042052669926,4,5,4,5,5,4,4.0,4.0,4.0,4.0,4.0,4.024079320113314,4
17200,15563,3.5828042052669926,3,4,4,3,5,4,4.0,4.0,4.0,4.0,4.0,3.4926108374384235,4
17321,5518,3.5828042052669926,3,4,3,5,4,4,3,3,4,4,3.5,3.9130434782608696,4
17321,6240,3.5828042052669926,4,4,4,3,4,4,4,3,4,4,3.5,3.92057761732852,3
17321,8480,3.5828042052669926,5,1,4,3,3,4,4,4,2,4,3.5,3.2222222222222223,3
17321,14712,3.5828042052669926,3,3,2,3,3,4,4,4,3,4,3.5,3.2873563218390807,2
17321,15058,3.5828042052669926,4,4,4,3,3,4,4,2,4,3,3.5,3.553872053872054,4
17321,15755,3.5828042052669926,4,5,3,5,5,4,4,2,3,4,3.5,3.887410440122825,4
17321,16565,3.5828042052669926,3,3,4,3,4,4,4,2,4,3,3.5,3.43424317617866,3
17321,16879,3.5828042052669926,5,4,3,4,4,4,4,2,3,4,3.5,3.738095238095238,4
17321,17709,3.5828042052669926,5,4,4,4,4,4,4,4,3,3,3.5,3.9017857142857144,4
17321,17762,3.5828042052669926,2,2,3,3,5,3,4,4,4,4,3.5,3.5846153846153848,4
17433,4721,3.5828042052669926,4,4,4,4,5,5,5,5,5,5,4.666666666666667,4.17948717948718,5
17433,5423,3.5828042052669926,3,3,2,3,4,5,4,5,5,5,4.666666666666667,3.0714285714285716,5
17433,5650,3.5828042052669926,3,3,5,3,5,5,5,5,5,5,4.666666666666667,3.660377358490566,5
17433,5875,3.5828042052669926,4,3,4,4,3,5,4,5,5,5,4.666666666666667,3.696969696969697,4
17433,6029,3.5828042052669926,5,4,4,4,5,5,5,5,5,5,4.666666666666667,4.024079320113314,5
17433,6240,3.5828042052669926,5,5,3,4,5,5,5,5,5,4,4.666666666666667,3.92057761732852,5
17433,6366,3.5828042052669926,4,4,3,3,4,5,5,5,4,5,4.666666666666667,3.528117359413203,4
17433,6450,3.5828042052669926,5,5,4,5,2,5,5,5,4,5,4.666666666666667,4.177464788732395,5
17433,7160,3.5828042052669926,4,3,4,5,5,5,5,4,5,4,4.666666666666667,3.69811320754717,5
17433,7854,3.5828042052669926,4,3,1,4,4,5,5,5,5,5,4.666666666666667,2.9285714285714284,3
17433,13614,3.5828042052669926,5,3,5,5,2,5,5,5,4,5,4.666666666666667,4.088426527958387,5
17433,13973,3.5828042052669926,3,5,3,3,4,5,4,5,5,4,4.666666666666667,2.982142857142857,4
17433,15058,3.5828042052669926,4,3,4,4,1,5,5,4,5,5,4.666666666666667,3.553872053872054,5
17433,15417,3.5828042052669926,3,4,3,4,3,5,4,5,4,5,4.666666666666667,3.235294117647059,5
17433,15563,3.5828042052669926,3,4,3,3,4,5,5,5,4,5,4.666666666666667,3.4926108374384235,4
17433,15755,3.5828042052669926,4,4,4,4,5,5,5,5,4,5,4.666666666666667,3.887410440122825,5
17433,16862,3.5828042052669926,3,2,3,3,3,3,5,4,5,5,4.666666666666667,3.380952380952381,5
17433,16879,3.5828042052669926,3,4,5,4,4,5,5,4,5,5,4.666666666666667,3.738095238095238,5
17433,17578,3.5828042052669926,4,4,3,3,4,5,5,5,5,5,4.666666666666667,3.445945945945946,5
17433,17709,3.5828042052669926,3,4,4,5,5,5,5,5,5,4,4.666666666666667,3.9017857142857144,5
17433,17762,3.5828042052669926,3,4,2,4,4,5,5,5,5,5,4.666666666666667,3.5846153846153848,4
18555,15563,3.5828042052669926,4,5,3,2,5,4.0,4.0,4.0,4.0,4.0,4.0,3.4926108374384235,4
18909,6029,3.5828042052669926,4,3,3,2,4,3,2,3,2,2,2.75,4.024079320113314,4
18909,13771,3.5828042052669926,4,4,3,4,5,2,3,2,3,4,2.75,3.3262032085561497,3
18909,14670,3.5828042052669926,3,2,3,4,1,3,2,3,2,4,2.75,3.6688741721854305,2
18909,14755,3.5828042052669926,2,3,3,3,3,2,2,3,3,4,2.75,2.7007874015748032,2
18909,15058,3.5828042052669926,5,3,4,4,3,2,3,2,4,2,2.75,3.553872053872054,3
18909,15755,3.5828042052669926,5,3,4,4,4,2,2,3,4,2,2.75,3.887410440122825,3
18909,16879,3.5828042052669926,4,4,2,4,3,3,3,2,4,2,2.75,3.738095238095238,2
18909,17555,3.5828042052669926,3,3,5,4,4,4,3,3,2,2,2.75,3.5081967213114753,3
20119,4972,3.5828042052669926,3,3,4,4,2,4,4,5,4,3,3.875,3.416555407209613,3
20119,5650,3.5828042052669926,3,4,4,3,5,4,5,4,4,4,3.875,3.660377358490566,4
20119,6029,3.5828042052669926,5,5,5,3,5,5,4,4,4,3,3.875,4.024079320113314,4
20119,13614,3.5828042052669926,4,4,5,5,5,4,4,3,4,4,3.875,4.088426527958387,5
20119,14864,3.5828042052669926,3,4,3,2,2,4,3,5,4,4,3.875,2.7777777777777777,3
20119,15310,3.5828042052669926,3,4,3,5,1,3,4,5,4,4,3.875,3.3333333333333335,4
20119,15563,3.5828042052669926,3,5,3,3,3,4,3,5,4,4,3.875,3.4926108374384235,4
20119,16879,3.5828042052669926,2,2,5,3,5,4,5,3,4,4,3.875,3.738095238095238,4
22338,6029,3.5828042052669926,5,4,3,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.024079320113314,4
23402,5562,3.5828042052669926,4,5,3,5,5,4,4,3,4,4,4.052631578947368,3.880952380952381,5
23402,5589,3.5828042052669926,3,3,3,2,3,4,4,4,4,5,4.052631578947368,3.0697674418604652,4
23402,5939,3.5828042052669926,3,3,4,3,4,5,4,3,4,4,4.052631578947368,3.480769230769231,4
23402,6133,3.5828042052669926,5,4,4,4,3,4,4,3,4,4,4.052631578947368,3.5714285714285716,3
23402,6204,3.5828042052669926,4,4,5,5,4,4,4,5,5,3,4.052631578947368,4.282051282051282,5
23402,6240,3.5828042052669926,4,4,3,5,3,4,4,4,5,4,4.052631578947368,3.92057761732852,5
23402,6582,3.5828042052669926,3,3,4,4,4,4,4,3,4,5,4.052631578947368,3.44,4
23402,6866,3.5828042052669926,3,4,5,5,4,5,4,4,4,4,4.052631578947368,3.875,4
23402,7240,3.5828042052669926,4,3,5,3,3,5,4,4,4,4,4.052631578947368,3.3817292006525284,3
23402,7356,3.5828042052669926,5,5,4,4,4,4,4,3,4,5,4.052631578947368,3.3773584905660377,4
23402,9032,3.5828042052669926,4,3,3,4,2,4,4,3,4,4,4.052631578947368,3.269035532994924,3
23402,14670,3.5828042052669926,5,4,3,5,4,4,5,4,4,4,4.052631578947368,3.6688741721854305,4
23402,15058,3.5828042052669926,4,4,5,3,5,5,4,4,4,3,4.052631578947368,3.553872053872054,4
23402,15755,3.5828042052669926,5,4,4,5,3,5,4,4,3,4,4.052631578947368,3.887410440122825,4
23402,15956,3.5828042052669926,3,2,3,4,4,4,4,3,3,3,4.052631578947368,3.4489795918367347,4
23402,16532,3.5828042052669926,5,2,3,5,5,4,4,3,3,4,4.052631578947368,3.6447876447876446,4
23402,16879,3.5828042052669926,4,5,4,4,4,4,4,4,4,3,4.052631578947368,3.738095238095238,5
23402,17625,3.5828042052669926,3,4,3,5,3,3,4,4,5,5,4.052631578947368,3.129032258064516,4
23402,17709,3.5828042052669926,4,5,4,3,5,4,4,5,4,5,4.052631578947368,3.9017857142857144,4
24830,5939,3.5828042052669926,4,4,4,5,3,4,4,3,4,4,3.875,3.480769230769231,3
24830,6029,3.5828042052669926,4,5,1,5,1,4,4,4,4,3,3.875,4.024079320113314,5
24830,7240,3.5828042052669926,3,4,3,1,4,4,3,4,4,4,3.875,3.3817292006525284,3
24830,13771,3.5828042052669926,4,3,2,2,4,4,3,3,4,4,3.875,3.3262032085561497,4
24830,14712,3.5828042052669926,3,3,5,5,4,3,4,3,4,4,3.875,3.2873563218390807,4
24830,15058,3.5828042052669926,5,4,5,4,4,4,4,4,3,3,3.875,3.553872053872054,4
24830,15563,3.5828042052669926,4,5,4,4,4,4,4,4,3,3,3.875,3.4926108374384235,4
24830,16879,3.5828042052669926,4,5,5,5,5,4,3,4,3,4,3.875,3.738095238095238,4
26376,4972,3.5828042052669926,2,4,4,2,5,2,4,2,3,2.6,2.6,3.416555407209613,2
26376,6366,3.5828042052669926,4,3,4,5,5,4,2,2,3,2.6,2.6,3.528117359413203,2
26376,13614,3.5828042052669926,5,4,5,5,5,2,2,2,3,2.6,2.6,4.088426527958387,4
26376,16879,3.5828042052669926,4,4,5,5,3,4,2,2,3,2.6,2.6,3.738095238095238,2
26376,17555,3.5828042052669926,4,4,3,3,5,4,2,2,2,2.6,2.6,3.5081967213114753,3
26723,6366,3.5828042052669926,2,3,4,3,4,3.0,3.0,3.0,3.0,3.0,3.0,3.528117359413203,3
27527,4972,3.5828042052669926,3,4,3,4,2,4,4.5,4.5,4.5,4.5,4.5,3.416555407209613,5
27527,5154,3.5828042052669926,4,5,3,5,5,5,4.5,4.5,4.5,4.5,4.5,3.682926829268293,4
27609,6029,3.5828042052669926,5,4,3,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.024079320113314,4
27870,4972,3.5828042052669926,4,3,2,3,3,4,2,3,4,3,3.0,3.416555407209613,3
27870,5149,3.5828042052669926,2,3,3,3,4,3,4,3,2,3,3.0,3.287878787878788,3
27870,5154,3.5828042052669926,4,4,3,3,5,3,3,3,3,4,3.0,3.682926829268293,4
27870,5589,3.5828042052669926,4,3,4,5,2,3,3,4,2,4,3.0,3.0697674418604652,3
27870,5875,3.5828042052669926,3,3,4,3,3,4,4,4,2,4,3.0,3.696969696969697,2
27870,5939,3.5828042052669926,3,5,3,4,5,2,3,3,4,3,3.0,3.480769230769231,4
27870,6133,3.5828042052669926,4,3,3,5,4,3,3,3,3,4,3.0,3.5714285714285716,2
27870,6337,3.5828042052669926,4,3,3,1,2,3,3,3,4,2,3.0,3.1755102040816325,3
27870,7240,3.5828042052669926,4,3,4,2,4,2,4,4,3,4,3.0,3.3817292006525284,3
27870,7294,3.5828042052669926,4,3,3,4,5,4,3,4,2,2,3.0,3.525714285714286,4
27870,7356,3.5828042052669926,4,3,4,2,5,3,3,2,4,2,3.0,3.3773584905660377,3
27870,7695,3.5828042052669926,4,4,4,5,5,3,3,1,3,3,3.0,4.260416666666667,3
27870,8571,3.5828042052669926,4,5,4,5,5,3,3,3,3,4,3.0,4.275862068965517,3
27870,9032,3.5828042052669926,4,3,2,3,4,3,2,3,4,3,3.0,3.269035532994924,3
27870,13614,3.5828042052669926,4,2,3,3,3,3,4,2,4,4,3.0,4.088426527958387,3
27870,14670,3.5828042052669926,3,3,3,3,4,4,2,4,3,3,3.0,3.6688741721854305,3
27870,14755,3.5828042052669926,2,1,2,2,3,3,3,2,4,3,3.0,2.7007874015748032,2
27870,14890,3.5828042052669926,1,4,5,3,1,3,3,3,3,4,3.0,3.2870967741935484,1
27870,15058,3.5828042052669926,4,3,3,3,2,2,4,3,4,4,3.0,3.553872053872054,4
27870,15481,3.5828042052669926,3,4,3,3,4,3,3,4,3,3,3.0,3.0135135135135136,3
27870,15647,3.5828042052669926,4,2,3,3,2,3,2,3,3,3,3.0,3.1044776119402986,3
27870,15666,3.5828042052669926,3,3,5,4,5,3,2,4,3,3,3.0,4.076923076923077,3
27870,15755,3.5828042052669926,3,3,4,4,5,2,3,4,3,3,3.0,3.887410440122825,4
27870,16292,3.5828042052669926,5,4,4,5,4,3,3,3,4,3,3.0,4.0,3
27870,16532,3.5828042052669926,4,3,4,5,4,3,2,3,4,3,3.0,3.6447876447876446,3
27870,16879,3.5828042052669926,5,5,4,5,4,4,4,4,3,3,3.0,3.738095238095238,2
27870,17625,3.5828042052669926,4,3,4,4,5,3,4,3,3,3,3.0,3.129032258064516,3
27870,17709,3.5828042052669926,4,4,2,3,5,4,3,2,4,3,3.0,3.9017857142857144,4
28046,15058,3.5828042052669926,4,5,4,3,5,5,4.5,4.5,4.5,4.5,4.5,3.553872053872054,4
28046,16879,3.5828042052669926,5,5,5,5,4,4,4.5,4.5,4.5,4.5,4.5,3.738095238095238,5
28675,6133,3.5828042052669926,2,1,3,4,4,5,5.0,5.0,5.0,5.0,5.0,3.5714285714285716,5
28675,15294,3.5828042052669926,4,5,5,4,4,5,5.0,5.0,5.0,5.0,5.0,4.222222222222222,5
31203,4972,3.5828042052669926,5,4,4,3,4,2,5,4,3,2,3.0,3.416555407209613,3
31203,5589,3.5828042052669926,2,4,3,2,4,4,5,3,3,2,3.0,3.0697674418604652,2
31203,14670,3.5828042052669926,5,3,4,3,4,5,3,2,3,1,3.0,3.6688741721854305,4
31203,14755,3.5828042052669926,5,2,2,3,4,4,5,3,2,3,3.0,2.7007874015748032,1
31203,14911,3.5828042052669926,4,5,3,5,5,4,1,3,5,2,3.0,4.063291139240507,4
31203,15058,3.5828042052669926,4,3,4,4,3,5,4,2,3,2,3.0,3.553872053872054,3
31203,15563,3.5828042052669926,4,4,4,4,5,5,3,3,4,2,3.0,3.4926108374384235,2
31203,16879,3.5828042052669926,5,4,4,4,5,3,4,2,3,2,3.0,3.738095238095238,5
31301,4972,3.5828042052669926,4,5,3,3,4,5,4.0,4.0,4.0,4.0,4.0,3.416555407209613,3
31301,7240,3.5828042052669926,4,5,4,1,4,3,4.0,4.0,4.0,4.0,4.0,3.3817292006525284,5
31425,16532,3.5828042052669926,3,3,5,4,4,3.0,3.0,3.0,3.0,3.0,3.0,3.6447876447876446,3
31694,5939,3.5828042052669926,3,5,4,5,3,4,2,4,3,4,4.153846153846154,3.480769230769231,4
31694,6133,3.5828042052669926,4,4,4,2,4,5,4,4,3,4,4.153846153846154,3.5714285714285716,5
31694,6337,3.5828042052669926,4,4,3,3,3,4,5,3,5,4,4.153846153846154,3.1755102040816325,3
31694,6339,3.5828042052669926,3,5,3,3,2,4,5,5,4,5,4.153846153846154,3.782978723404255,5
31694,7356,3.5828042052669926,4,3,4,3,3,4,5,4,2,5,4.153846153846154,3.3773584905660377,4
